[01:03:38.542] [info] [LogGLFWWindow] Resize: width=968, height=805
[01:03:38.558] [info] [LogGLFWWindow] Resize: width=966, height=805
[01:03:38.575] [info] [LogGLFWWindow] Resize: width=964, height=805
[01:03:38.587] [info] [LogGLFWWindow] Resize: width=961, height=805
[01:03:38.602] [info] [LogGLFWWindow] Resize: width=958, height=805
[01:03:38.617] [info] [LogGLFWWindow] Resize: width=955, height=805
[01:03:38.635] [info] [LogGLFWWindow] Resize: width=952, height=805
[01:03:38.651] [info] [LogGLFWWindow] Resize: width=948, height=805
[01:03:38.662] [info] [LogGLFWWindow] Resize: width=944, height=805
[01:03:38.678] [info] [LogGLFWWindow] Resize: width=940, height=805
[01:03:38.694] [info] [LogGLFWWindow] Resize: width=938, height=805
[01:03:38.711] [info] [LogGLFWWindow] Resize: width=935, height=805
[01:03:38.726] [info] [LogGLFWWindow] Resize: width=932, height=805
[01:03:38.737] [info] [LogGLFWWindow] Resize: width=930, height=805
[01:03:38.752] [info] [LogGLFWWindow] Resize: width=929, height=805
[01:03:38.779] [info] [LogGLFWWindow] Resize: width=926, height=805
[01:03:38.799] [info] [LogGLFWWindow] Resize: width=924, height=805
[01:03:38.827] [info] [LogGLFWWindow] Resize: width=923, height=805
[01:03:38.843] [info] [LogGLFWWindow] Resize: width=922, height=805
[01:03:38.858] [info] [LogGLFWWindow] Resize: width=920, height=805
[01:03:38.874] [info] [LogGLFWWindow] Resize: width=918, height=805
[01:03:38.886] [info] [LogGLFWWindow] Resize: width=916, height=805
[01:03:38.902] [info] [LogGLFWWindow] Resize: width=914, height=805
[01:03:38.917] [info] [LogGLFWWindow] Resize: width=912, height=805
[01:03:38.932] [info] [LogGLFWWindow] Resize: width=911, height=805
[01:03:38.947] [info] [LogGLFWWindow] Resize: width=910, height=805
[01:03:38.977] [info] [LogGLFWWindow] Resize: width=909, height=805
[01:03:39.021] [info] [LogGLFWWindow] Resize: width=911, height=805
[01:03:39.035] [info] [LogGLFWWindow] Resize: width=914, height=805
[01:03:39.051] [info] [LogGLFWWindow] Resize: width=916, height=805
[01:03:39.067] [info] [LogGLFWWindow] Resize: width=920, height=805
[01:03:39.083] [info] [LogGLFWWindow] Resize: width=924, height=805
[01:03:39.096] [info] [LogGLFWWindow] Resize: width=926, height=805
[01:03:39.112] [info] [LogGLFWWindow] Resize: width=928, height=805
[01:03:39.141] [info] [LogGLFWWindow] Resize: width=929, height=805
[01:03:44.437] [info] [LogGLFWWindow] Window with id=1 closed
[01:03:44.438] [info] [LogGLFWWindowManager] Remove closed window with id: 1
[01:03:44.439] [error] [ValidationLayerLog] validation layer: type { Validation }, msg: vkDestroyFence(): can't be called on VkFence 0x100000000010 that is currently in use by VkQueue 0x14b61c1c8.
The Vulkan spec states: All queue submission commands that refer to fence must have completed execution (https://vulkan.lunarg.com/doc/view/1.4.341.0/mac/antora/spec/latest/chapters/synchronization.html#VUID-vkDestroyFence-fence-01120)
[01:03:44.439] [error] [ValidationLayerLog] validation layer: type { Validation }, msg: vkDestroySemaphore(): can't be called on VkSemaphore 0xf000000000f that is currently in use by VkQueue 0x14b61c1c8.
The Vulkan spec states: All submitted batches that refer to semaphore must have completed execution (https://vulkan.lunarg.com/doc/view/1.4.341.0/mac/antora/spec/latest/chapters/synchronization.html#VUID-vkDestroySemaphore-semaphore-05149)
[01:03:44.439] [error] [ValidationLayerLog] validation layer: type { Validation }, msg: vkDestroySemaphore(): can't be called on VkSemaphore 0xe000000000e that is currently in use by VkQueue 0x14b61c1c8.
The Vulkan spec states: All submitted batches that refer to semaphore must have completed execution (https://vulkan.lunarg.com/doc/view/1.4.341.0/mac/antora/spec/latest/chapters/synchronization.html#VUID-vkDestroySemaphore-semaphore-05149)
[01:03:44.441] [error] [ValidationLayerLog] validation layer: type { Validation }, msg: vkFreeCommandBuffers(): pCommandBuffers[0] (VkCommandBuffer 0x14b63d668) is in use.
The Vulkan spec states: All elements of pCommandBuffers must not be in the pending state (https://vulkan.lunarg.com/doc/view/1.4.341.0/mac/antora/spec/latest/chapters/cmdbuffers.html#VUID-vkFreeCommandBuffers-pCommandBuffers-00047)
[01:03:44.458] [info] [LogGLFWWindowManager] GLFW shutdown complete!
